n,gamma,beta_partial,energy_mean_partial,Jminus1_over_gamma
581,914.7300969583756,0.028830906430603404,0.022067382348287173,0.09136431463329187
582,916.3550008086428,0.028830942949476895,0.022067409279805068,0.0912190372523107
583,917.8253775704268,0.028831107462163885,0.02206753053121509,0.09114839929846259
584,918.836535243529,0.02883177067458242,0.02206801937693631,0.09135278465148997
585,919.4483444396824,0.028832203957138612,0.022068338818984633,0.09149118821051713
586,921.1563955071548,0.028832288803733862,0.022068401451375955,0.09136061949395105
587,922.5006293066368,0.028832471565018947,0.022068536536569257,0.09131179090310028
588,923.2857198024222,0.028832613007424967,0.02206864115597446,0.09129944234118717
589,924.7734839334768,0.028832645537554446,0.022068665240681087,0.09116760243373741
590,926.551552784603,0.02883269616389961,0.022068702729434134,0.0910161041550895
591,927.8508589857536,0.02883295038048878,0.02206889085877778,0.09100658828453334
592,928.6636593289348,0.028833316460308785,0.022069161598100875,0.09109691855742201
593,929.8740928506478,0.028833557632866907,0.022069339758861432,0.09109046617967528
594,931.009211336628,0.02883377659760646,0.022069501345254615,0.09108133467111758
595,931.85274074552,0.028833854818409874,0.022069559032306504,0.09103533139851243
596,934.3853068372584,0.02883398883523332,0.022069657819692712,0.09085120013493653
597,934.9954248638464,0.02883424186588299,0.022069844380282297,0.09091020775430665
598,936.228649379283,0.028834362746425295,0.022069933580787987,0.09084704441431302
599,937.5329257119704,0.028834463442026753,0.022070007975066086,0.09076786262746074
600,939.0243008992184,0.028834794815302607,0.02207025312209391,0.09077928730829452
601,939.6609406145282,0.02883512266559103,0.022070495771190204,0.09087181656304097
602,941.1569996420424,0.028835235887012742,0.02207057961438463,0.09078064670489165
603,942.0523416433756,0.0288352930428046,0.02207062193653969,0.0907212891702287
604,944.1880358095729,0.028835332788112785,0.022070651329516792,0.09053484682698297
605,945.333562503046,0.028835453185786307,0.022070740273808672,0.09048204742746671
606,946.7658422047278,0.028837571462407764,0.022072303170815433,0.09134792126165069
607,947.0791830962548,0.028839763103376766,0.02207391982157582,0.09235552788515707
608,948.346646255045,0.02883986808645884,0.02207399721143678,0.09228187512069037
609,950.151612684644,0.028839939930810993,0.0220740501764969,0.09214070231915202
610,951.0332487338236,0.02884000665965524,0.022074099392948264,0.09208701583681146
611,952.7279886198506,0.02884004974217355,0.022074131213470724,0.0919437317766334
612,954.1297192695514,0.028840228221991056,0.02207426320672337,0.09189380191275498
613,954.8293089382166,0.028840402169636504,0.022074391917956633,0.09190951782676583
614,956.6754793432898,0.028840614317542587,0.02207454901296888,0.09183363132418504
615,957.5100525964236,0.02884107579905379,0.022074890716914874,0.09197452506591865
616,958.414593390136,0.028841344821974778,0.022075089844337495,0.09201663833694138
617,959.459168807068,0.028841398731532585,0.022075129719023662,0.09194232066762843
618,961.6695724741928,0.02884142499180845,0.02207514910411037,0.09174361751267712
619,963.1820866713116,0.028842110246462768,0.022075654404406838,0.09192956230578456
620,963.5670401916124,0.028842926575955097,0.022076256252440085,0.092286129838139
621,965.0555796237512,0.02884309280426855,0.022076378784141194,0.09222399390794805
622,966.1107548184102,0.028843236917591115,0.0220764850530097,0.09219288264322341
623,967.3711537662628,0.028843320768530918,0.022076546938473423,0.09211332098230086
624,968.6363019060872,0.028843374284645104,0.022076586480423408,0.09201892943970405
625,970.1256105569412,0.02884343791157259,0.022076633552859264,0.09190852771692441
626,971.0714914863858,0.028843487708826332,0.022076670414988873,0.09184318174113312
627,973.1853612943012,0.028843700742417416,0.022076828142708695,0.09174734846924264
628,973.8730789926536,0.02884426410344625,0.022077245131393922,0.09195688059868255
629,974.7746350658374,0.02884456902942092,0.02207747070006255,0.09202044799688963
630,976.1785024205896,0.028844779914028673,0.022077626513357686,0.09199104156651536
631,976.9172021170506,0.028844892407887197,0.022077709574340174,0.09197643079409006
632,978.766671535113,0.028844911449383115,0.022077723615168052,0.09181195148339631
633,980.5780006397744,0.028845050871236965,0.022077826391163142,0.09171071295808389
634,981.288615301759,0.028845334527425635,0.02207803553397671,0.09178347361951934
635,982.396485168779,0.028845502199220743,0.022078159239621517,0.09176232751398583
636,983.5750760064312,0.02884559339450855,0.022078226587744484,0.09169721996995311
637,985.1869286557734,0.02884574326486585,0.022078337425441116,0.09162102041343785
638,986.1305151101844,0.028846111512301712,0.022078609947327958,0.09171492220940972
639,986.756008407656,0.028846268643701458,0.022078726268787877,0.09173431037018905
640,988.9926223706574,0.028846295655071446,0.022078746264908904,0.09154020959055008
641,990.223917804028,0.028846373706201914,0.022078804003997088,0.09146502783596558
642,991.3742941477616,0.028846516280865174,0.022078909374436517,0.09142956559109237
643,992.7286963367328,0.02884731767786487,0.02207950094026191,0.09170261116938899
644,993.214580957443,0.028848101845378844,0.022080079564436125,0.09204717328137131
645,994.4045905710944,0.028848175530924246,0.0220801338968659,0.09197365653859285
646,996.2053361642984,0.028848204270101666,0.022080155083441855,0.09182171957589166
647,997.5119347519392,0.028848251125037767,0.022080189644209856,0.091724815383622
648,998.8275471369296,0.02884834465724121,0.02208025870385666,0.09165071071185782
649,999.7915715574128,0.028848439756522737,0.022080328980731218,0.09160987851130513
650,1001.3494826377828,0.028848559769801257,0.022080417779115524,0.09152743843732483
651,1002.4043054883916,0.028848825352345432,0.022080614389862717,0.0915642353472699
652,1003.2678081794533,0.02884901522602278,0.02208075497676711,0.09158067401219216
653,1004.6750441211728,0.02884910969751645,0.02208082490502159,0.09149985467953188
654,1005.5434203043784,0.028849152646723174,0.022080856680440124,0.09144243006786032
655,1008.0067043070636,0.02884924036426201,0.022080921443396517,0.09126318051135053
656,1008.7957099007424,0.02884954899669515,0.022081149168376425,0.09134747475877796
657,1009.8065907469646,0.02884998780107964,0.022081472746214022,0.09147758394054611
658,1010.569757011061,0.028850207537855593,0.022081634741264868,0.09151953121629063
659,1012.4100425157616,0.028850358319317728,0.0220817459269999,0.09142950000587945
660,1013.058638098409,0.028850493554082937,0.022081845683374096,0.09143946403147296
661,1014.6896326223704,0.028850527381857043,0.022081870668304623,0.09130964817226728
662,1016.0601789426472,0.028850572819014025,0.02208190426745894,0.09120956558701815
663,1017.2664023643554,0.028850630615070982,0.022081947040680252,0.09113081086445936
664,1018.6055725186202,0.028850709660203484,0.02208200556496861,0.09105125826163356
665,1019.912439743944,0.02885091735080806,0.02208215931003626,0.09104050265682662
666,1020.9174750172637,0.028851491739804613,0.02208258428960161,0.09124408040475959
667,1021.5443444999048,0.028851832128440905,0.02208283602401396,0.09136194966721202
668,1022.8852709117164,0.028851860127425227,0.022082856707199883,0.09125650083304189
669,1025.2657241977276,0.02885202283502296,0.02208297669450702,0.09112803154266826
670,1025.7079443714629,0.028852249575550434,0.022083143873640985,0.09120502772629463
671,1027.4676935155878,0.028852498140620714,0.022083327140556937,0.09117651673142703
672,1028.1289642554975,0.028852847430639324,0.02208358474007478,0.0912974315650069
673,1029.227297443961,0.028852947529519005,0.022083658614438405,0.09125151636904891
674,1030.8973687905966,0.02885303980005459,0.02208372680705291,0.09115124809118846
675,1031.8331802974078,0.028853171339523483,0.022083824095122745,0.09113644272463564
676,1032.8128830351588,0.0288532227600209,0.022083862149982977,0.09107654665661474
677,1034.6129155295207,0.0288532443511492,0.022083878135375334,0.09092925977400067
678,1036.1959173580549,0.028853369523480468,0.022083970758297055,0.09085519822091997
679,1037.0247076462815,0.028853653969932114,0.022084181120017185,0.09093007576753763
680,1038.0877522406188,0.028853922562668676,0.022084379583332762,0.0909763710739641
681,1039.0774014368967,0.028854089314905077,0.0220845026931303,0.09097635664727788
682,1040.2640379376958,0.02885414842742052,0.022084546297662162,0.09090332559682084
683,1041.6215280145425,0.028854169375243502,0.022084561741698767,0.09079576596942401
684,1043.6239543496215,0.028854248405505392,0.022084620027589184,0.09066279290023903
685,1044.5149758290788,0.028854629635925364,0.02208490134259899,0.09078455366722278
686,1045.107042352978,0.028854863160697904,0.022085073741226067,0.09085515227502108
687,1047.0898174842948,0.028854974411864173,0.02208515600766924,0.09074135344579129
688,1047.9871474896004,0.028855220461428844,0.022085338065306936,0.09079258536034988
689,1048.953785194686,0.02885540337918851,0.02208547346976991,0.09080485383393311
690,1049.9962842565933,0.028855464131226062,0.022085518447588458,0.09074659206235794
691,1051.576571843205,0.028855482234914038,0.02208553184420696,0.09061973866439892
692,1053.2457851583858,0.02885551564308419,0.02208555653650639,0.09049371548463762
693,1054.7810394782814,0.028857623098731848,0.022087112189646603,0.09147345250062028
694,1055.0021464756858,0.028859913475762927,0.02208880258548986,0.09266245813838928
695,1056.6888473638282,0.028860456410725245,0.022089202924513992,0.09280140580586713
696,1057.1000436596178,0.028860849414348737,0.022089492680945077,0.09297302955062055
697,1059.133769106897,0.02886088946733973,0.022089522221518783,0.09281571551962606
698,1060.139518561608,0.028860939053530363,0.02208955881581183,0.09275394582586276
699,1061.5013044650684,0.028860975412432408,0.02208958567785181,0.0926542505378284
700,1062.9153815078805,0.028861034571773813,0.02208962943416649,0.09256242624671102
701,1064.0715510717184,0.028861149486574443,0.0220897144854947,0.0925229911131337
702,1065.121855106293,0.028861276055538114,0.022089808187421754,0.09249916098797958
703,1066.463223469243,0.028861463148307558,0.022089946669786874,0.0924825818664117
704,1067.4188601209646,0.02886183231323517,0.022090219788397904,0.09259681108927609
705,1067.9900000790426,0.02886197519166395,0.022090325452820293,0.09262358852689742
706,1070.5350419968292,0.028862002949753086,0.022090345939230323,0.09241824737521351
707,1071.6186232150894,0.0288621352383107,0.02209044350812791,0.09239567890932937
708,1072.5439980111216,0.02886235041916565,0.022090602164367777,0.09243135680246792
709,1073.5703531650938,0.028862505725524644,0.022090716672094078,0.0924263567095722
710,1074.747771044311,0.028862585770987038,0.022090775713531605,0.09236811526044937
711,1076.2666255941774,0.02886272246547686,0.02209087664313072,0.09231132292596697
712,1076.9240560657545,0.028862830617919714,0.022090956541513142,0.09231320557380729
713,1078.6471984809564,0.028862862136000013,0.022090979856698934,0.09218273337518788
714,1079.8099654292591,0.028862899156421092,0.022091007258246923,0.09210345616770117
715,1081.1710023434678,0.028862935820230973,0.02209103440032943,0.09200733125145519
716,1082.9527497230697,0.028864153276537886,0.022091935069964885,0.09251517851234835
717,1083.2954665140855,0.028866063203318065,0.022093347708900472,0.09352041767768093
718,1084.18326431043,0.02886631127426138,0.022093531066459112,0.09357831445869697
719,1085.6478312086394,0.028866354419891303,0.022093562918946073,0.09347549538600254
720,1086.9119989898252,0.028866375144493417,0.022093578206204875,0.09337803863165367
721,1088.7557246748088,0.028866413855678213,0.022093606747971842,0.09324098348405756
722,1089.7953379240748,0.028866526239787048,0.02209368962769214,0.09321327384415347
723,1090.8631910262488,0.02886670910977945,0.022093824564181876,0.09322176985428926
724,1091.7284729669368,0.028866822256659708,0.022093908105644967,0.09320964701043413
725,1093.440873272369,0.028866930722955653,0.02209398830143606,0.09312297532740584
726,1094.284457523754,0.028867083398710705,0.022094101249710733,0.0931347221651649
727,1095.4330847586614,0.028867171996004522,0.02209416682803111,0.09308559104127499
728,1096.4019177947423,0.028867202712138034,0.02209418956677953,0.0930201747899271
729,1098.84101546665,0.028867343812992437,0.022094293924011646,0.0928912216042186
730,1099.3606671785717,0.028867615171013175,0.022094494542480306,0.09299647348028763
731,1100.5744606224623,0.02886775441378459,0.022094597386300995,0.09297053375034482
732,1101.839111168756,0.028868022331138804,0.02209479508248034,0.09301142651945046
733,1102.5517798999176,0.028868242388412298,0.02209495739712873,0.09307261797715748
734,1103.7322971745468,0.0288682798215144,0.022094984997875013,0.09299372850480908
735,1105.617188830762,0.028868305869866835,0.022095004210840746,0.09284958956888009
736,1106.7743716758328,0.02886837040808459,0.022095051846724188,0.09278822573828305
737,1107.7745319550102,0.028868436345034335,0.02209510055260388,0.09274097302676886
738,1109.1589188567664,0.028868494981941623,0.022095143913050532,0.09265773803189088
739,1110.4441429936132,0.028868617137338633,0.022095234312149915,0.09261831967882826
740,1111.4435047649,0.028868813366922395,0.02209537957038096,0.09264409037493158
741,1112.4329954080763,0.02886897160292524,0.02209549670072944,0.0926496984908474
742,1113.397595114802,0.02886902490212819,0.022095536141455062,0.09259910239197708
743,1115.065359461567,0.028869038360210063,0.02209554608950538,0.09246810846783174
744,1116.7872538812146,0.028869079245828547,0.022095576270864548,0.092348368775963
745,1117.9659196691996,0.028869371681925507,0.022095791985672214,0.09241447318778381
746,1118.6841348610185,0.02886989282740099,0.022096176298347252,0.09264664009159851
747,1119.473247426179,0.02887007074083711,0.02209630748121729,0.09268091850245481
748,1121.1559376758105,0.02887011482845384,0.022096340001120734,0.09256653261966852
749,1122.4586213568805,0.02887022785524826,0.022096423438966527,0.09252253731114375
750,1123.1011173878092,0.028870302957724175,0.022096478907849854,0.09251178149440323
751,1125.3147293978466,0.028870430095976864,0.02209657296230473,0.09240133641294565
752,1125.7634424292526,0.028870577993857484,0.022096682400426997,0.09244775560625715
753,1127.6580235272156,0.028870689586473788,0.022096765005153663,0.09235535306513853
754,1128.4302246138927,0.028870885417448828,0.022096909941392323,0.09240264378155688
755,1129.7289967770655,0.02887118614200512,0.022097132364039575,0.09246628344051899
756,1130.3915978962316,0.02887143283049292,0.022097314735298156,0.09255150984623295
757,1131.495085561917,0.028871464438429462,0.022097338082214008,0.0924791313407361
758,1133.7086256694563,0.028871487394589397,0.022097355014234828,0.09231158075716861
759,1134.8856545915332,0.028871643359726473,0.02209747001734812,0.09230434255923692
760,1135.5622139754776,0.028871820594992225,0.02209760070792366,0.09234997918451686
761,1136.9292934809696,0.028871903916756515,0.02209766217758406,0.09228630015431619
762,1138.1515897798056,0.02887203349580251,0.02209775784936788,0.09226093134660059
763,1138.9923418204935,0.028872123811726023,0.022097824575480363,0.09224426313031321
764,1140.7218481719033,0.028872256067487865,0.02209792240890385,0.09217984044929925
765,1141.2610229641368,0.02887237244115015,0.022098008518674123,0.0922026975878704
766,1142.8586596078565,0.028872387478903985,0.022098019650018487,0.0920823976668954
767,1144.7822995186257,0.028872487502005578,0.022098093647891857,0.09198491895894664
768,1145.4853275171172,0.028872729297413215,0.022098272451585865,0.0920669508809924
769,1146.576814924867,0.02887296296297625,0.02209844510287063,0.09211326524131162
770,1147.5017765233192,0.02887313259126937,0.022098570348892288,0.09213634031802038
771,1148.615277208834,0.02887319129623154,0.022098613662045897,0.09208073541433241
772,1149.9826010281072,0.02887321204982501,0.022098628966192083,0.09198318499774147
773,1151.5628147236732,0.028873233302549893,0.02209864463979971,0.09186919946617027
774,1152.9431285305898,0.028873307816157982,0.02209869962899992,0.09180216782465632
775,1153.890303716271,0.02887347718807317,0.02209882470465575,0.09182452999439289
776,1154.6975195353823,0.028873571347623438,0.022098894281723375,0.09181470101671979
777,1156.6215678338726,0.02887371026168012,0.022098997061260783,0.09174230211311912
778,1157.432314575611,0.028874219963487876,0.022099374298212224,0.09197301209918002
779,1158.001609027295,0.028874480840996652,0.022099567398236514,0.0920788448252157
780,1159.4806570190224,0.028874498259815532,0.022099580289197545,0.09197148629564188
781,1161.3966446343782,0.028874520934147736,0.02209959705137887,0.09183292538371263
782,1162.487528602005,0.0288745831065856,0.022099642974749336,0.0917828862670634
783,1163.7010316827786,0.028874732772622775,0.02209975342894107,0.09177425869376521
784,1164.7375863512275,0.028875224267301988,0.02210011595649883,0.09197881568761786
785,1165.2712277064577,0.028875526171408678,0.02210033860275934,0.09211259367992175
786,1166.9436134095288,0.028875562387680367,0.022100365311560444,0.0920017152357554
787,1168.0862716101387,0.028875590581753693,0.022100386114046196,0.09192818286394731
788,1169.698356884885,0.028875642558563935,0.02210042450649738,0.09183188549256238
789,1170.4636385782835,0.02887569659508361,0.022100464443624325,0.09180346714722334
790,1172.1206818656956,0.02887573821994043,0.022100495240414512,0.09169807799288623
791,1173.3056877640483,0.028875863812720427,0.022100588198765165,0.09167914487610689
792,1174.2327668564562,0.028876053702704456,0.022100728749811033,0.0917182499892305
793,1175.2154523959507,0.028876170373679986,0.02210081508366129,0.09171011427944091
794,1176.6328758097884,0.028876344826739172,0.022100944072075916,0.09170226988638724
795,1177.1063044216562,0.028876447671452712,0.02210102008839575,0.09172591710077936
796,1179.701223501934,0.028876485010034262,0.022101047636791826,0.09154617720956108
797,1180.6535437870843,0.028876762877520685,0.022101252567675398,0.09163636831042218
798,1181.26731815168,0.02887703243766177,0.022101451348626833,0.09174796631572628
799,1182.5822703469205,0.028877118402850437,0.0221015147502946,0.09169677919174972
800,1183.7127752959743,0.028877179645788852,0.02210155994137467,0.09164545120866824
801,1185.1558428474657,0.02887727652130497,0.022101631496176503,0.09159126832393905
802,1185.875358695357,0.028877356333389465,0.022101690479430322,0.09158302000576085
803,1187.3451614932674,0.02887737647572661,0.02210170537968699,0.09148160824912174
804,1188.8564442982292,0.028877404102434067,0.0221017258274636,0.09138173827269032
805,1189.9636364979183,0.028877445079003715,0.022101756155290826,0.09132109317945536
806,1191.4826059264135,0.028877611773588704,0.022101879456239613,0.09130397875056102
807,1192.2186114781016,0.028877918715425416,0.0221021063889156,0.09143058396904845
808,1193.3240214274551,0.028878290812493095,0.022102381270194267,0.09156790544467609
809,1193.857427135437,0.028878458366983408,0.022102504999745608,0.09162701175934246
810,1196.0346717486711,0.02887847657937018,0.022102518432373736,0.09147110656699542
811,1197.071786658822,0.028878504117076955,0.022102538739604223,0.09140834045516852
812,1198.6865691046305,0.02887861574986921,0.022102621092508455,0.09135210823317992
813,1199.356513707894,0.028878784376654178,0.02210274553463841,0.09140220199407857
814,1200.53269203122,0.028878858983137606,0.022102800636255467,0.09135743777371849
815,1201.810334856606,0.028878918392189926,0.022102844554820967,0.0912960150267228
816,1203.1373508614254,0.028879052197435848,0.022102943550149863,0.09127581195681929
817,1203.855247594097,0.02887917752719925,0.02210303630029586,0.09129682078017823
818,1204.9854921714664,0.028879201538921127,0.022103054072581122,0.09122565366346773
819,1206.870499793853,0.02887921496612881,0.02210306400488934,0.0910912710246756
820,1208.471459949531,0.028879480781843558,0.02210326042332145,0.09113121040995682
821,1208.989484167939,0.028879994623775232,0.022103639969510498,0.09140277757904801
822,1209.898030087546,0.028880151784089265,0.022103755980763414,0.09142921469683941
823,1211.4161158927982,0.028880269897615746,0.022103843101013956,0.0913861825260414
824,1212.1131530663197,0.028880356385029532,0.02210390688330174,0.09138604630921444
825,1213.598372680368,0.028880372023253123,0.022103918417505784,0.09128369597887644
826,1215.3899750650455,0.028880420845527166,0.02210395445981414,0.09117880403761286
827,1216.1837220334671,0.028880519072675935,0.022104027015281757,0.09117902698141761
828,1217.1744824977388,0.028880566906187507,0.022104062373005672,0.09113391958879642
829,1219.050028177406,0.028880744863805822,0.022104194054690423,0.09110217690971813
830,1219.6144713108586,0.028881026404663585,0.02210440241765923,0.09123170008826743
831,1220.816347690978,0.028881168241442618,0.022104507392403307,0.09122846211721747
832,1221.6922424831437,0.028881246029723306,0.022104564950727948,0.09121057235920725
833,1222.9524840951085,0.02888126135105547,0.022104576280036443,0.091125949311226
834,1225.0183300241686,0.028881293513196515,0.022104600027456133,0.09099197597814332
835,1225.8550207607957,0.02888136684641768,0.022104654145259906,0.0909748185938467
836,1227.231827641491,0.028881591051556542,0.022104819506577607,0.09101033162555389
837,1227.9171416144,0.028881918283473862,0.022105060830536188,0.09116044463868996
838,1228.793154362981,0.028882008069610724,0.02210512704999344,0.09115062020881058
839,1230.5846031542492,0.028882048303106398,0.022105156746299048,0.09104268118700336
840,1231.562273877645,0.028882111344845657,0.022105203308234938,0.09100922724353237
841,1232.5295870405978,0.028882141904493695,0.022105225895027447,0.09095663427233869
842,1234.2778166534315,0.028882163518135245,0.02210524188628024,0.09084114202645126
843,1235.502548526521,0.028882231212635313,0.022105291987530813,0.09079291117598715
844,1236.399017465779,0.028882312624191196,0.022105352238847298,0.09077740905838401
845,1237.9772985135812,0.02888269466656223,0.02210563481502798,0.09089815805799473
846,1238.457232795662,0.028883172859024465,0.0221059884070833,0.09115904317043165
847,1239.4908071467958,0.028883245111311764,0.022106041794990577,0.09112780639817732
848,1240.8134717852165,0.02888325777809848,0.02210605114591349,0.09103852584057152
849,1243.078076398021,0.028883374933187222,0.022106137549037383,0.09094549089238733
850,1243.5381465261144,0.02888357523131893,0.022106285265855702,0.09103638311585
851,1244.851433966984,0.02888369527619494,0.02210637381791417,0.09101506101575707
852,1245.655866188148,0.02888378146182948,0.0221064374165922,0.09100996322005815
853,1247.3725619698555,0.028883891934101208,0.022106519028814362,0.09095361086111306
854,1248.0630610532082,0.028884036564270535,0.022106625927937672,0.09099354397910986
855,1249.159887953003,0.028884079350370722,0.022106657573987217,0.09094037029208753
856,1250.672397275678,0.02888410556494766,0.022106676974304955,0.09084678385215968
857,1251.6598320042713,0.028884124635532575,0.022106691088259495,0.0907870497479994
858,1253.6735778521072,0.028884197276418184,0.022106744809972184,0.09068675467068432
859,1254.4313284217735,0.028884422198725616,0.02210691107147684,0.09077304933461657
860,1255.4082306452908,0.02888470850260446,0.022107122560231104,0.09088212798160213
861,1256.1812141984608,0.028884860702633006,0.022107234928368018,0.09092179963435514
862,1257.541219412644,0.028884895389277875,0.022107260518129043,0.09084527950631006
863,1258.779233488595,0.02888491340862542,0.022107273807570316,0.09076727402676858
864,1260.3445483161854,0.02888493249012197,0.02210728788344038,0.09066656808828692
865,1261.61171716148,0.028884986175029884,0.02210732750997872,0.09060936691322621
866,1262.556614000356,0.028885065051767893,0.02210738576795431,0.09059134808258125
867,1263.6767328438618,0.028885124720230033,0.022107429873436422,0.09054874904317678
868,1264.9572230069998,0.02888518361290412,0.02210747343859561,0.09049433677063314
869,1266.179037760562,0.028885295608421718,0.022107556320248974,0.09047791636691416
870,1267.2003456118457,0.028885712763282702,0.022107865044499565,0.09066930457125749
871,1267.57057177944,0.02888593672942811,0.022108030785428442,0.09078476876845407
872,1270.118921886493,0.02888595488493264,0.022108044204058173,0.09061414921432595
873,1271.13429963161,0.028886028579379063,0.022108098632496905,0.09058860471736523
874,1272.083959599333,0.028886134682594614,0.022108176948501417,0.09058846292344101
875,1273.2611446334558,0.028886269374582076,0.02210827630955114,0.09059045901914785
876,1274.1962208894804,0.02888641565456137,0.022108384195524088,0.090617173400331
877,1275.0920303158405,0.02888647040146798,0.02210842457388974,0.09058841444316094
878,1276.8421715555698,0.028886498256630283,0.022108445131713707,0.09048203009684429
879,1277.7630919863468,0.02888652781386563,0.022108466958283703,0.09043570068320707
880,1279.3328433167082,0.028886566999131977,0.022108495925970667,0.09034980087934152
881,1280.155794409023,0.02888660822807841,0.022108526419519638,0.09031810904372069
882,1281.8287269597,0.028886662888991756,0.022108566871170604,0.09023526658965177
883,1283.0004913866997,0.028887440788723285,0.022109142533909273,0.09065187765986528
884,1283.3350321388791,0.028888145499945804,0.02210966399413874,0.09108043682779612
885,1284.8547951546216,0.028888212834158534,0.022109713784580504,0.09101596163060008
886,1285.6950233311386,0.028888246634131292,0.02210973876446869,0.09097820905687756
887,1287.4100266170751,0.028888255377659624,0.022109745218899395,0.09086264210156313
888,1289.165351532773,0.028888321753496104,0.022109794178654045,0.09078170843395034
889,1290.1047715198074,0.028889339553799045,0.022110544839189547,0.0913721382202702
890,1290.4177080730426,0.028890165115979173,0.02211115372879815,0.09188263985847551
891,1291.9458709680832,0.028890202902744782,0.022111181611072003,0.09179836679607309
892,1293.4939815574176,0.02889030655845888,0.022111258168302787,0.09175553749718252
893,1294.1184743778483,0.028890418561664414,0.02211134092641204,0.09178373245118694
894,1295.3653635053583,0.028890443588640447,0.0221113594335544,0.09171159306699402
895,1296.8011109923473,0.028890457899695684,0.022111370023061985,0.09161933428891708
896,1298.2565270678897,0.02889048416259917,0.022111389458535895,0.09153367203477142
897,1299.405171250744,0.02889054835947275,0.022111436951454264,0.09149446726209412
898,1300.4900189824475,0.02889067386566096,0.022111529748576,0.09149975384250893
899,1301.495516680575,0.028890867919806044,0.022111673134073785,0.09155534410435555
900,1302.346742379247,0.028891011613800453,0.022111779247140036,0.09158907241368557
901,1303.2732002287942,0.028891043134917402,0.02211180251116477,0.09154450480419504
902,1305.4016721880043,0.028891059162542816,0.02211181433233121,0.09140570171601259
903,1306.5083933129688,0.028891128333502127,0.022111865355554414,0.09137345972076906
904,1307.2672421078023,0.028891193741284293,0.02211191361579959,0.0913631715458494
905,1308.9881965176437,0.02889140333556654,0.022112068416666224,0.09138023269665438
906,1309.421532493256,0.028891622373405056,0.022112230240041802,0.09149339805264217
907,1311.056570511112,0.028891688266255253,0.02211227897173918,0.09142248991764466
908,1311.9669406080493,0.028891774850573915,0.022112343032288897,0.09141585000420119
909,1313.0315993690197,0.02889182595937641,0.022112380854528862,0.09137528010234845
910,1314.052565651726,0.028891842522065777,0.022112393110658768,0.09131516728843302
911,1316.212112602854,0.028891872320580866,0.022112415139897795,0.09118495446138487
912,1317.07298603483,0.028891968706151478,0.02211248635460692,0.0911888270094454
913,1318.171279132165,0.02889216993801214,0.02211263492689181,0.09124547802639255
914,1318.9478805965664,0.028892370287174635,0.022112782781570448,0.09132387741694195
915,1319.9310828775365,0.028892427944798803,0.02211282531485376,0.09129390330638022
916,1321.6281385519123,0.028892480231045063,0.02211286388094999,0.09121122754512724
917,1322.2580671233911,0.02889252158606373,0.022112894388827846,0.09119511519069476
918,1324.2249787188443,0.028892546207096702,0.022112912570237807,0.09107596221103312
919,1325.2376243589824,0.028892632264166232,0.022112976162227398,0.09106339193989799
920,1325.9819696304462,0.02889269619562409,0.022113023427238074,0.09105465912757325
921,1327.6352811084575,0.02889273620388307,0.022113053029045492,0.0909678264543188
922,1329.0435179965186,0.028895618890120753,0.022115186276725273,0.09278704615210463
923,1329.2050187854836,0.028898587375630537,0.022117382986255152,0.09474863555797401
924,1330.4299371204593,0.028898633511390565,0.022117417116012988,0.09469209129762662
925,1331.8275913852851,0.028898643452665622,0.022117424464724762,0.09459933900502257
926,1333.6735226102849,0.028898662011427358,0.022117438166970656,0.09448078017291461
927,1334.7473290516898,0.02889873417095658,0.022117491412587842,0.0944529276046688
928,1335.6949745260022,0.02889885912944161,0.022117583588006532,0.09446936860368658
929,1336.6901846533858,0.02889897770636033,0.02211767104774924,0.09447828334174417
930,1337.68879180967,0.028899044546822683,0.02211772035626416,0.0944524595909014
931,1338.9231645986704,0.028899072849541584,0.022117741246498703,0.0943843300767632
932,1340.4264004573,0.02889911863331018,0.022117775071463116,0.09430916662703975
933,1341.1662722529263,0.028899160875262536,0.02211780629493891,0.09428546649503346
934,1342.6085078837768,0.028899174702052336,0.022117816523157183,0.09419346663974935
935,1344.1560440035958,0.028899203392860374,0.022117837754662292,0.09410430351644036
936,1345.4771062613986,0.028900047731974424,0.022118462460843483,0.09457992636946677
937,1345.7314132554184,0.028900880049701812,0.022119078219997312,0.09512209144368855
938,1347.5194717508998,0.02890109443577369,0.02211923667611148,0.09514031619940068
939,1348.0172380187364,0.028901315695727934,0.022119400159517893,0.09525431600487369
940,1349.0851940140476,0.028901336916804864,0.022119415828328416,0.09519322578750704
941,1351.2962063740968,0.028901355684811933,0.02211942967245763,0.09505014968649388
942,1352.2104651591756,0.028901409246394068,0.022119469179098548,0.09502209749235323
943,1353.4833383582643,0.028901716251375612,0.02211969568430555,0.09514049776932869
944,1353.8867819716963,0.028901971251190147,0.02211988385165955,0.09528476739300691
945,1355.6805953206365,0.02890202095179292,0.022119920564508497,0.09519237729641722
946,1356.605655709808,0.02890209705889222,0.02211997681734244,0.09517908991407509
947,1357.7717428285794,0.028902189549590805,0.022120045225099482,0.09516013845319903
948,1358.4601603991591,0.028902236281455992,0.02212007979863726,0.09514365649308196
949,1360.3931447621912,0.028902250969976315,0.022120090667603,0.09501845783214974
950,1361.3930747136396,0.028902272039602096,0.02212010625395577,0.09496300972373437
951,1363.0223286032808,0.028902352936796105,0.02212016604580015,0.09490463046644906
952,1363.8791907971345,0.02890267630426215,0.02212040491623265,0.09506552338661386
